buscoID	Status	ancestral	Status2	Status3
2982at7088	Complete	M13	0	1
2984at7088	Complete	M3	0	1
2987at7088	Complete	M6	0	1
2990at7088	Complete	M12	0	1
2991at7088	Complete	M2	0	1
2994at7088	Complete	M7	0	1
2995at7088	Complete	M15	0	1
2998at7088	Complete	M7	0	1
2999at7088	Complete	M8	0	1
2at7088	Complete	M4	0	1
3000at7088	Complete	M21	0	1
3003at7088	Complete	MZ	0	1
3004at7088	Complete	M16	0	1
3005at7088	Complete	M1	0	1
3006at7088	Complete	M18	0	1
3010at7088	Complete	M17	0	1
3012at7088	Complete	M6	0	1
3016at7088	Complete	M20	0	1
3018at7088	Complete	MZ	0	1
3021at7088	Complete	M1	0	1
3023at7088	Complete	M11	0	1
3025at7088	Complete	M7	0	1
3026at7088	Complete	M7	0	1
3027at7088	Complete	M24	0	1
3029at7088	Complete	M2	0	1
302at7088	Complete	M27	0	1
3030at7088	Complete	M14	0	1
3032at7088	Complete	M15	0	1
303at7088	Complete	M1	0	1
3040at7088	Complete	M1	0	1
3042at7088	Complete	M7	0	1
3045at7088	Complete	M6	0	1
3047at7088	Complete	M13	0	1
3048at7088	Complete	M18	0	1
3051at7088	Complete	M16	0	1
3053at7088	Complete	M26	0	1
3055at7088	Complete	M2	0	1
3057at7088	Complete	M8	0	1
3059at7088	Complete	M12	0	1
3065at7088	Complete	M27	0	1
3066at7088	Complete	M7	0	1
3067at7088	Complete	M4	0	1
3069at7088	Complete	M30	0	1
3071at7088	Complete	M1	0	1
3074at7088	Complete	M7	0	1
3075at7088	Complete	M13	0	1
3078at7088	Complete	M1	0	1
3079at7088	Complete	M1	0	1
307at7088	Complete	M18	0	1
3080at7088	Complete	M8	0	1
3084at7088	Complete	M1	0	1
3086at7088	Complete	M18	0	1
3093at7088	Complete	M18	0	1
3094at7088	Complete	M4	0	1
3104at7088	Complete	M26	0	1
3105at7088	Complete	M17	0	1
3107at7088	Complete	M19	0	1
3110at7088	Complete	M6	0	1
3114at7088	Complete	M7	0	1
3115at7088	Complete	MZ	0	1
3118at7088	Complete	M1	0	1
311at7088	Complete	M19	0	1
3122at7088	Complete	M12	0	1
3123at7088	Complete	M13	0	1
3125at7088	Complete	M15	0	1
3126at7088	Complete	M12	0	1
3127at7088	Complete	M5	0	1
3128at7088	Complete	M5	0	1
3129at7088	Complete	M5	0	1
3131at7088	Complete	M10	0	1
3132at7088	Complete	M14	0	1
3133at7088	Complete	M18	0	1
3135at7088	Complete	M12	0	1
3137at7088	Complete	M11	0	1
3144at7088	Complete	M10	0	1
3145at7088	Complete	M13	0	1
3152at7088	Complete	M2	0	1
3153at7088	Complete	M5	0	1
3155at7088	Complete	M5	0	1
3159at7088	Complete	M7	0	1
315at7088	Complete	M15	0	1
3160at7088	Complete	M18	0	1
3161at7088	Complete	M7	0	1
3162at7088	Complete	MZ	0	1
3163at7088	Complete	M2	0	1
3165at7088	Complete	MZ	0	1
3166at7088	Complete	M8	0	1
3167at7088	Complete	M6	0	1
316at7088	Complete	M9	0	1
3174at7088	Complete	M20	0	1
3175at7088	Complete	M3	0	1
3178at7088	Complete	M11	0	1
3180at7088	Complete	M11	0	1
3183at7088	Complete	M1	0	1
3186at7088	Complete	M5	0	1
3187at7088	Complete	M17	0	1
3188at7088	Complete	M14	0	1
318at7088	Complete	M6	0	1
3195at7088	Complete	M3	0	1
3197at7088	Complete	M3	0	1
3198at7088	Complete	M8	0	1
31at7088	Complete	M27	0	1
3200at7088	Complete	M17	0	1
3204at7088	Complete	M21	0	1
3207at7088	Complete	M4	0	1
3209at7088	Complete	M16	0	1
3211at7088	Complete	M14	0	1
3212at7088	Complete	M9	0	1
3216at7088	Complete	M21	0	1
3218at7088	Complete	M1	0	1
3219at7088	Complete	M6	0	1
321at7088	Complete	MZ	0	1
3220at7088	Complete	M22	0	1
3221at7088	Complete	M5	0	1
3224at7088	Complete	M12	0	1
3225at7088	Complete	M14	0	1
3226at7088	Complete	M4	0	1
3228at7088	Complete	M20	0	1
322at7088	Complete	M18	0	1
3231at7088	Complete	M21	0	1
3234at7088	Complete	M17	0	1
3237at7088	Complete	MZ	0	1
3241at7088	Complete	M1	0	1
3242at7088	Complete	M11	0	1
3245at7088	Complete	MZ	0	1
3248at7088	Complete	M13	0	1
324at7088	Complete	M2	0	1
3250at7088	Complete	M10	0	1
3251at7088	Complete	M6	0	1
3253at7088	Complete	M14	0	1
3254at7088	Complete	M8	0	1
3255at7088	Complete	M10	0	1
3257at7088	Complete	M12	0	1
3258at7088	Complete	M19	0	1
3259at7088	Complete	M18	0	1
325at7088	Complete	M5	0	1
3265at7088	Complete	M4	0	1
3269at7088	Complete	M1	0	1
326at7088	Complete	M1	0	1
3272at7088	Complete	M12	0	1
3273at7088	Complete	M1	0	1
3275at7088	Complete	M1	0	1
3276at7088	Complete	M12	0	1
3277at7088	Complete	M2	0	1
3278at7088	Complete	M3	0	1
3279at7088	Complete	MZ	0	1
327at7088	Complete	M8	0	1
3284at7088	Complete	M11	0	1
3287at7088	Complete	M9	0	1
328at7088	Complete	M12	0	1
3290at7088	Complete	M9	0	1
3293at7088	Complete	M4	0	1
3297at7088	Complete	M11	0	1
3298at7088	Complete	M4	0	1
3306at7088	Complete	M6	0	1
3307at7088	Complete	M15	0	1
3312at7088	Complete	M14	0	1
3313at7088	Complete	M11	0	1
3314at7088	Complete	M21	0	1
3315at7088	Complete	M14	0	1
3323at7088	Complete	M17	0	1
3324at7088	Complete	M16	0	1
3326at7088	Complete	M2	0	1
3327at7088	Complete	M7	0	1
332at7088	Complete	M2	0	1
3330at7088	Complete	M18	0	1
3331at7088	Complete	M21	0	1
3332at7088	Complete	M11	0	1
3338at7088	Complete	M9	0	1
3339at7088	Complete	M3	0	1
3343at7088	Complete	M2	0	1
3345at7088	Complete	M20	0	1
3348at7088	Complete	M13	0	1
3351at7088	Complete	M17	0	1
3352at7088	Complete	M24	0	1
3353at7088	Complete	M23	0	1
3356at7088	Complete	M8	0	1
3358at7088	Complete	M21	0	1
3359at7088	Complete	M16	0	1
335at7088	Complete	M28	0	1
3361at7088	Complete	M7	0	1
3362at7088	Complete	M22	0	1
3363at7088	Complete	M21	0	1
3364at7088	Complete	M21	0	1
3365at7088	Complete	M14	0	1
3366at7088	Complete	M8	0	1
3368at7088	Complete	M15	0	1
3372at7088	Complete	M23	0	1
3373at7088	Complete	M8	0	1
3379at7088	Complete	M6	0	1
3381at7088	Complete	M10	0	1
3383at7088	Complete	M30	0	1
3384at7088	Complete	MZ	0	1
3387at7088	Complete	M2	0	1
3388at7088	Complete	M6	0	1
3389at7088	Complete	M9	0	1
338at7088	Complete	M8	0	1
3390at7088	Complete	M5	0	1
3393at7088	Complete	M1	0	1
3396at7088	Complete	M2	0	1
33at7088	Complete	M1	0	1
3400at7088	Complete	M9	0	1
3401at7088	Complete	M5	0	1
3402at7088	Complete	M5	0	1
3404at7088	Complete	M4	0	1
3409at7088	Complete	M21	0	1
340at7088	Complete	M19	0	1
3410at7088	Complete	M18	0	1
3415at7088	Complete	M10	0	1
3416at7088	Complete	M26	0	1
3417at7088	Complete	M3	0	1
3419at7088	Complete	M2	0	1
3424at7088	Complete	M6	0	1
342at7088	Complete	M10	0	1
3430at7088	Complete	M5	0	1
3431at7088	Complete	M1	0	1
3433at7088	Complete	M3	0	1
3435at7088	Complete	M12	0	1
3442at7088	Complete	M7	0	1
3443at7088	Complete	M26	0	1
3447at7088	Complete	MZ	0	1
3451at7088	Complete	M9	0	1
3453at7088	Complete	M13	0	1
345at7088	Complete	M24	0	1
3460at7088	Complete	M4	0	1
3468at7088	Complete	M18	0	1
3471at7088	Complete	M10	0	1
3473at7088	Complete	M8	0	1
3474at7088	Complete	M14	0	1
3477at7088	Complete	M19	0	1
3478at7088	Complete	MZ	0	1
3479at7088	Complete	M5	0	1
3480at7088	Complete	M1	0	1
3485at7088	Complete	M9	0	1
3486at7088	Complete	M8	0	1
3489at7088	Complete	M1	0	1
3491at7088	Complete	M14	0	1
3493at7088	Complete	M10	0	1
3494at7088	Complete	M13	0	1
3496at7088	Complete	M6	0	1
3497at7088	Complete	M21	0	1
34at7088	Complete	M1	0	1
3503at7088	Complete	M16	0	1
3504at7088	Complete	M3	0	1
3507at7088	Complete	M19	0	1
3508at7088	Complete	M9	0	1
350at7088	Complete	M4	0	1
3510at7088	Complete	M3	0	1
3514at7088	Complete	M11	0	1
3516at7088	Complete	M17	0	1
3517at7088	Complete	M6	0	1
3519at7088	Complete	M12	0	1
3520at7088	Complete	M15	0	1
3521at7088	Complete	M14	0	1
3524at7088	Complete	M13	0	1
3526at7088	Complete	M14	0	1
3528at7088	Complete	M11	0	1
3529at7088	Complete	M5	0	1
3537at7088	Complete	M7	0	1
3539at7088	Complete	M2	0	1
353at7088	Complete	M27	0	1
3541at7088	Complete	M4	0	1
3542at7088	Complete	M18	0	1
3548at7088	Complete	M3	0	1
3549at7088	Complete	M25	0	1
354at7088	Complete	M15	0	1
3551at7088	Complete	M9	0	1
3556at7088	Complete	M19	0	1
3558at7088	Complete	M1	0	1
355at7088	Complete	M15	0	1
3563at7088	Complete	M9	0	1
3564at7088	Complete	M6	0	1
3567at7088	Complete	M5	0	1
356at7088	Complete	M18	0	1
3571at7088	Complete	M6	0	1
3577at7088	Complete	M20	0	1
357at7088	Complete	M22	0	1
3580at7088	Complete	M10	0	1
3584at7088	Complete	MZ	0	1
3587at7088	Complete	M5	0	1
3589at7088	Complete	M19	0	1
3592at7088	Complete	M15	0	1
3594at7088	Complete	M4	0	1
3595at7088	Complete	M3	0	1
3596at7088	Complete	M7	0	1
3597at7088	Complete	M9	0	1
3598at7088	Complete	M6	0	1
3599at7088	Complete	M20	0	1
3600at7088	Complete	M5	0	1
3602at7088	Complete	M9	0	1
3604at7088	Complete	M2	0	1
3607at7088	Complete	M24	0	1
3608at7088	Complete	M28	0	1
360at7088	Complete	MZ	0	1
3611at7088	Complete	M25	0	1
3616at7088	Complete	M21	0	1
3618at7088	Complete	M20	0	1
3631at7088	Complete	M1	0	1
3633at7088	Complete	M4	0	1
3634at7088	Complete	M3	0	1
363at7088	Complete	M16	0	1
3641at7088	Complete	M2	0	1
3648at7088	Complete	M1	0	1
3653at7088	Complete	M19	0	1
3656at7088	Complete	MZ	0	1
3658at7088	Complete	M5	0	1
3659at7088	Complete	M3	0	1
3660at7088	Complete	M8	0	1
3662at7088	Complete	M8	0	1
3663at7088	Complete	M19	0	1
3664at7088	Complete	M4	0	1
3665at7088	Complete	M1	0	1
3666at7088	Complete	M2	0	1
3667at7088	Complete	M2	0	1
3668at7088	Complete	MZ	0	1
366at7088	Complete	M5	0	1
3671at7088	Complete	M4	0	1
3672at7088	Complete	M4	0	1
3673at7088	Complete	M15	0	1
3675at7088	Complete	M2	0	1
3678at7088	Complete	M15	0	1
367at7088	Complete	M13	0	1
3680at7088	Complete	M1	0	1
3681at7088	Complete	M28	0	1
3683at7088	Complete	M29	0	1
3684at7088	Complete	M3	0	1
3686at7088	Complete	MZ	0	1
3689at7088	Complete	M4	0	1
3695at7088	Complete	M17	0	1
36at7088	Complete	M16	0	1
3709at7088	Complete	M3	0	1
3718at7088	Complete	M19	0	1
3722at7088	Complete	M27	0	1
3725at7088	Complete	M8	0	1
3726at7088	Complete	M5	0	1
3727at7088	Complete	M5	0	1
3730at7088	Complete	M30	0	1
3735at7088	Complete	M9	0	1
3742at7088	Complete	M1	0	1
3743at7088	Complete	M2	0	1
3745at7088	Complete	M13	0	1
3749at7088	Complete	M5	0	1
3753at7088	Complete	M17	0	1
3756at7088	Complete	M20	0	1
375at7088	Complete	M15	0	1
3760at7088	Complete	M1	0	1
3767at7088	Complete	M14	0	1
3773at7088	Complete	M11	0	1
3774at7088	Complete	M24	0	1
3775at7088	Complete	M7	0	1
3779at7088	Complete	M5	0	1
3780at7088	Complete	M21	0	1
3785at7088	Complete	M4	0	1
3791at7088	Complete	M7	0	1
3793at7088	Complete	M18	0	1
3794at7088	Complete	M11	0	1
3795at7088	Complete	MZ	0	1
3799at7088	Complete	M3	0	1
37at7088	Complete	MZ	0	1
3800at7088	Complete	MZ	0	1
3802at7088	Complete	M13	0	1
3804at7088	Complete	M9	0	1
3807at7088	Complete	M12	0	1
380at7088	Complete	M7	0	1
3811at7088	Complete	MZ	0	1
3817at7088	Complete	M16	0	1
3818at7088	Complete	M29	0	1
3821at7088	Complete	M1	0	1
3823at7088	Complete	M19	0	1
3825at7088	Complete	M1	0	1
3827at7088	Complete	M20	0	1
3829at7088	Complete	M7	0	1
382at7088	Complete	M12	0	1
3830at7088	Complete	M8	0	1
3833at7088	Complete	M12	0	1
3834at7088	Complete	M4	0	1
3839at7088	Complete	M18	0	1
383at7088	Complete	M4	0	1
3840at7088	Complete	M24	0	1
3842at7088	Complete	M9	0	1
3845at7088	Complete	M7	0	1
384at7088	Complete	M2	0	1
3853at7088	Complete	M17	0	1
3855at7088	Complete	M17	0	1
3859at7088	Complete	M2	0	1
385at7088	Complete	M14	0	1
3860at7088	Complete	M11	0	1
3864at7088	Complete	M14	0	1
3865at7088	Complete	M22	0	1
3866at7088	Complete	M29	0	1
3869at7088	Complete	M4	0	1
386at7088	Complete	M5	0	1
3870at7088	Complete	M2	0	1
3872at7088	Complete	M20	0	1
3873at7088	Complete	M9	0	1
3874at7088	Complete	M13	0	1
3876at7088	Complete	M4	0	1
3879at7088	Complete	M1	0	1
3882at7088	Complete	M6	0	1
3885at7088	Complete	M3	0	1
3887at7088	Complete	M2	0	1
3888at7088	Complete	M9	0	1
3889at7088	Complete	M1	0	1
3890at7088	Complete	M16	0	1
3898at7088	Complete	M12	0	1
3899at7088	Complete	M3	0	1
389at7088	Complete	MZ	0	1
38at7088	Complete	M27	0	1
3904at7088	Complete	M14	0	1
3905at7088	Complete	M21	0	1
3908at7088	Complete	M3	0	1
3911at7088	Complete	M5	0	1
3912at7088	Complete	M6	0	1
3915at7088	Complete	M5	0	1
3916at7088	Complete	M15	0	1
3919at7088	Complete	M12	0	1
391at7088	Complete	MZ	0	1
3921at7088	Complete	M2	0	1
3923at7088	Complete	M14	0	1
3924at7088	Complete	M7	0	1
3925at7088	Complete	M10	0	1
3926at7088	Complete	M29	0	1
3929at7088	Complete	M12	0	1
392at7088	Complete	M3	0	1
3931at7088	Complete	M1	0	1
3938at7088	Complete	M4	0	1
3939at7088	Complete	M8	0	1
393at7088	Complete	M20	0	1
3946at7088	Complete	M24	0	1
3947at7088	Complete	M21	0	1
3949at7088	Complete	M17	0	1
394at7088	Complete	M18	0	1
3955at7088	Complete	M20	0	1
3956at7088	Complete	M12	0	1
3963at7088	Complete	M2	0	1
3964at7088	Complete	M15	0	1
3966at7088	Complete	M4	0	1
3969at7088	Complete	M4	0	1
396at7088	Complete	M6	0	1
3973at7088	Complete	M15	0	1
3975at7088	Complete	M7	0	1
3982at7088	Complete	M7	0	1
3985at7088	Complete	MZ	0	1
3989at7088	Complete	M24	0	1
3990at7088	Complete	M3	0	1
3994at7088	Complete	M20	0	1
3997at7088	Complete	M4	0	1
3998at7088	Complete	M10	0	1
3at7088	Complete	M6	0	1
4002at7088	Complete	M1	0	1
4008at7088	Complete	M15	0	1
4009at7088	Complete	M1	0	1
4010at7088	Complete	M2	0	1
4011at7088	Complete	M22	0	1
4013at7088	Complete	M7	0	1
4017at7088	Complete	MZ	0	1
401at7088	Complete	M6	0	1
4020at7088	Complete	M19	0	1
4021at7088	Complete	M20	0	1
4024at7088	Complete	M12	0	1
4025at7088	Complete	M11	0	1
4027at7088	Complete	M21	0	1
4029at7088	Complete	M22	0	1
4030at7088	Complete	M20	0	1
4031at7088	Complete	M4	0	1
4032at7088	Complete	M19	0	1
4036at7088	Complete	M5	0	1
4037at7088	Complete	M9	0	1
4041at7088	Complete	M1	0	1
4043at7088	Complete	M15	0	1
4046at7088	Complete	M11	0	1
4052at7088	Complete	M13	0	1
4059at7088	Complete	M9	0	1
4063at7088	Complete	M27	0	1
4064at7088	Complete	M13	0	1
4066at7088	Complete	M7	0	1
4067at7088	Complete	M3	0	1
4068at7088	Complete	M4	0	1
4069at7088	Complete	M13	0	1
4070at7088	Complete	M10	0	1
4073at7088	Complete	M1	0	1
4077at7088	Complete	M15	0	1
4078at7088	Complete	MZ	0	1
4079at7088	Complete	M3	0	1
4081at7088	Complete	M11	0	1
4085at7088	Complete	M3	0	1
4089at7088	Complete	MZ	0	1
408at7088	Complete	M1	0	1
4090at7088	Complete	M5	0	1
4092at7088	Complete	M18	0	1
4093at7088	Complete	MZ	0	1
4100at7088	Complete	M8	0	1
4108at7088	Complete	M11	0	1
4109at7088	Complete	M7	0	1
4110at7088	Complete	M17	0	1
4114at7088	Complete	M22	0	1
4118at7088	Complete	M13	0	1
4119at7088	Complete	MZ	0	1
4121at7088	Complete	M26	0	1
4123at7088	Complete	M8	0	1
412at7088	Complete	M4	0	1
4130at7088	Complete	M4	0	1
4131at7088	Complete	M1	0	1
4132at7088	Complete	M19	0	1
4141at7088	Complete	M6	0	1
4142at7088	Complete	M22	0	1
4144at7088	Complete	M23	0	1
4147at7088	Complete	M19	0	1
4150at7088	Complete	M5	0	1
4153at7088	Complete	M1	0	1
4162at7088	Complete	M29	0	1
4163at7088	Complete	M26	0	1
4165at7088	Complete	MZ	0	1
4167at7088	Complete	MZ	0	1
4172at7088	Complete	M4	0	1
4173at7088	Complete	M11	0	1
4174at7088	Complete	M21	0	1
4175at7088	Complete	M15	0	1
4176at7088	Complete	MZ	0	1
4178at7088	Complete	M2	0	1
417at7088	Complete	M14	0	1
4180at7088	Complete	M24	0	1
4181at7088	Complete	M3	0	1
4182at7088	Complete	M20	0	1
4185at7088	Complete	M3	0	1
4189at7088	Complete	M5	0	1
4190at7088	Complete	M9	0	1
4197at7088	Complete	M22	0	1
4198at7088	Complete	M16	0	1
4199at7088	Complete	M11	0	1
41at7088	Complete	M6	0	1
4200at7088	Complete	M10	0	1
4202at7088	Complete	M8	0	1
4204at7088	Complete	M3	0	1
4208at7088	Complete	M5	0	1
420at7088	Complete	M16	0	1
4212at7088	Complete	M7	0	1
4214at7088	Complete	M22	0	1
4219at7088	Complete	M9	0	1
4223at7088	Complete	M10	0	1
4226at7088	Complete	MZ	0	1
4227at7088	Complete	M6	0	1
4229at7088	Complete	M19	0	1
4235at7088	Complete	M5	0	1
4237at7088	Complete	M5	0	1
4238at7088	Complete	M12	0	1
4241at7088	Complete	M14	0	1
4242at7088	Complete	M23	0	1
4243at7088	Complete	M1	0	1
4244at7088	Complete	M6	0	1
4247at7088	Complete	M7	0	1
4251at7088	Complete	M17	0	1
4253at7088	Complete	M19	0	1
4256at7088	Complete	M23	0	1
4260at7088	Complete	M18	0	1
4263at7088	Complete	M2	0	1
4264at7088	Complete	M22	0	1
4266at7088	Complete	M22	0	1
4267at7088	Complete	M9	0	1
4268at7088	Complete	M8	0	1
4269at7088	Complete	M3	0	1
4270at7088	Complete	M25	0	1
4271at7088	Complete	M3	0	1
4272at7088	Complete	M10	0	1
4275at7088	Complete	MZ	0	1
4279at7088	Complete	M30	0	1
427at7088	Complete	M28	0	1
4286at7088	Complete	M18	0	1
4287at7088	Complete	M7	0	1
4288at7088	Complete	M16	0	1
4297at7088	Complete	M7	0	1
4298at7088	Complete	M24	0	1
429at7088	Complete	M15	0	1
4300at7088	Complete	M1	0	1
4301at7088	Complete	M9	0	1
4304at7088	Complete	M9	0	1
4305at7088	Complete	M5	0	1
4306at7088	Complete	M6	0	1
4307at7088	Complete	MZ	0	1
4308at7088	Complete	M8	0	1
430at7088	Complete	M18	0	1
4315at7088	Complete	M17	0	1
4317at7088	Complete	M15	0	1
4318at7088	Complete	M3	0	1
4320at7088	Complete	M1	0	1
4322at7088	Complete	M9	0	1
4323at7088	Complete	M23	0	1
4325at7088	Complete	M5	0	1
4331at7088	Complete	M5	0	1
4333at7088	Complete	MZ	0	1
4335at7088	Complete	M2	0	1
4346at7088	Complete	M29	0	1
4348at7088	Complete	M16	0	1
434at7088	Complete	M3	0	1
4350at7088	Complete	M18	0	1
4352at7088	Complete	M1	0	1
4354at7088	Complete	M7	0	1
4360at7088	Complete	M1	0	1
4362at7088	Complete	M9	0	1
4364at7088	Complete	M25	0	1
4368at7088	Complete	M1	0	1
4369at7088	Complete	M5	0	1
4370at7088	Complete	M1	0	1
4371at7088	Complete	M4	0	1
4377at7088	Complete	M12	0	1
4379at7088	Complete	M8	0	1
437at7088	Complete	M21	0	1
4383at7088	Complete	M4	0	1
4392at7088	Complete	M2	0	1
4398at7088	Complete	M1	0	1
43at7088	Complete	M13	0	1
4400at7088	Complete	M17	0	1
4401at7088	Complete	M28	0	1
4402at7088	Complete	M21	0	1
4403at7088	Complete	M18	0	1
4405at7088	Complete	M3	0	1
4406at7088	Complete	M2	0	1
4412at7088	Complete	M1	0	1
4414at7088	Complete	MZ	0	1
4415at7088	Complete	M5	0	1
4416at7088	Complete	M3	0	1
4417at7088	Complete	M5	0	1
4418at7088	Complete	M17	0	1
4420at7088	Complete	M7	0	1
4422at7088	Complete	M3	0	1
4423at7088	Complete	M11	0	1
4425at7088	Complete	M21	0	1
4427at7088	Complete	M17	0	1
4434at7088	Complete	M8	0	1
4439at7088	Complete	M7	0	1
443at7088	Complete	M6	0	1
4440at7088	Complete	M12	0	1
4443at7088	Complete	M14	0	1
4449at7088	Complete	MZ	0	1
4451at7088	Complete	M5	0	1
4454at7088	Complete	M19	0	1
4455at7088	Complete	M11	0	1
4457at7088	Complete	M1	0	1
445at7088	Complete	M13	0	1
4462at7088	Complete	M16	0	1
4469at7088	Complete	M10	0	1
4471at7088	Complete	M2	0	1
4473at7088	Complete	MZ	0	1
4477at7088	Complete	M1	0	1
4479at7088	Complete	M14	0	1
4480at7088	Complete	M20	0	1
4481at7088	Complete	M6	0	1
4483at7088	Complete	M3	0	1
4485at7088	Complete	M28	0	1
4486at7088	Complete	M27	0	1
4487at7088	Complete	M9	0	1
4492at7088	Complete	M11	0	1
4493at7088	Complete	M2	0	1
4497at7088	Complete	M3	0	1
4499at7088	Complete	M6	0	1
4500at7088	Complete	M21	0	1
4502at7088	Complete	M8	0	1
4504at7088	Complete	M29	0	1
450at7088	Complete	M3	0	1
4524at7088	Complete	M10	0	1
4527at7088	Complete	M1	0	1
4528at7088	Complete	M21	0	1
4533at7088	Complete	MZ	0	1
4539at7088	Complete	M17	0	1
4541at7088	Complete	M10	0	1
4545at7088	Complete	M20	0	1
4546at7088	Complete	M10	0	1
4549at7088	Complete	M26	0	1
4554at7088	Complete	M8	0	1
4555at7088	Complete	M6	0	1
4557at7088	Complete	M1	0	1
455at7088	Complete	M1	0	1
4560at7088	Complete	M9	0	1
456at7088	Complete	M15	0	1
4576at7088	Complete	M16	0	1
4579at7088	Complete	M8	0	1
458at7088	Complete	M17	0	1
4595at7088	Complete	M24	0	1
4597at7088	Complete	M21	0	1
4602at7088	Complete	M7	0	1
4605at7088	Complete	M4	0	1
4608at7088	Complete	M8	0	1
4609at7088	Complete	M17	0	1
4610at7088	Complete	M20	0	1
4616at7088	Complete	MZ	0	1
461at7088	Complete	M4	0	1
4621at7088	Complete	M5	0	1
4623at7088	Complete	M10	0	1
4624at7088	Complete	MZ	0	1
4625at7088	Complete	M25	0	1
4626at7088	Complete	MZ	0	1
4627at7088	Complete	M2	0	1
4630at7088	Complete	M2	0	1
4631at7088	Complete	M12	0	1
4632at7088	Complete	M6	0	1
4633at7088	Complete	M19	0	1
4639at7088	Complete	M19	0	1
4645at7088	Complete	M23	0	1
4649at7088	Complete	M23	0	1
464at7088	Complete	M13	0	1
4650at7088	Complete	M11	0	1
4653at7088	Complete	M3	0	1
4654at7088	Complete	M15	0	1
4655at7088	Complete	M29	0	1
4656at7088	Complete	M9	0	1
4657at7088	Complete	M12	0	1
4663at7088	Complete	M11	0	1
4664at7088	Complete	M19	0	1
4668at7088	Complete	M17	0	1
4670at7088	Complete	M7	0	1
4671at7088	Complete	M4	0	1
4674at7088	Complete	M21	0	1
4677at7088	Complete	M21	0	1
467at7088	Complete	M7	0	1
4680at7088	Complete	M20	0	1
4681at7088	Complete	M7	0	1
4685at7088	Complete	M26	0	1
4688at7088	Complete	M4	0	1
4689at7088	Complete	M22	0	1
468at7088	Complete	M5	0	1
4690at7088	Complete	M23	0	1
4692at7088	Complete	M21	0	1
4694at7088	Complete	M17	0	1
4698at7088	Complete	M3	0	1
46at7088	Complete	M6	0	1
4707at7088	Complete	M22	0	1
4709at7088	Complete	M9	0	1
4710at7088	Complete	M14	0	1
4718at7088	Complete	M6	0	1
4719at7088	Complete	M4	0	1
4723at7088	Complete	M16	0	1
4724at7088	Complete	M1	0	1
4726at7088	Complete	M4	0	1
4729at7088	Complete	M29	0	1
4731at7088	Complete	M13	0	1
4735at7088	Complete	M16	0	1
4739at7088	Complete	M3	0	1
4740at7088	Complete	M6	0	1
4742at7088	Complete	M18	0	1
4744at7088	Complete	M9	0	1
4746at7088	Complete	M30	0	1
4748at7088	Complete	MZ	0	1
4749at7088	Complete	M12	0	1
4750at7088	Complete	M3	0	1
4752at7088	Complete	M10	0	1
4753at7088	Complete	M2	0	1
4760at7088	Complete	M19	0	1
4761at7088	Complete	M2	0	1
4764at7088	Complete	M30	0	1
4768at7088	Complete	M2	0	1
4776at7088	Complete	M19	0	1
4778at7088	Complete	M4	0	1
4779at7088	Complete	M15	0	1
4782at7088	Complete	M5	0	1
4784at7088	Complete	M1	0	1
4789at7088	Complete	M10	0	1
478at7088	Complete	M3	0	1
4790at7088	Complete	M18	0	1
4795at7088	Complete	M3	0	1
4799at7088	Complete	MZ	0	1
479at7088	Complete	M16	0	1
47at7088	Complete	M3	0	1
4802at7088	Complete	M7	0	1
4806at7088	Complete	M30	0	1
4810at7088	Complete	M3	0	1
4811at7088	Complete	M9	0	1
4812at7088	Complete	M14	0	1
4816at7088	Complete	M10	0	1
481at7088	Complete	M10	0	1
4820at7088	Complete	M14	0	1
4821at7088	Complete	M8	0	1
4823at7088	Complete	M6	0	1
4824at7088	Complete	M13	0	1
4834at7088	Complete	M7	0	1
4837at7088	Complete	M5	0	1
4838at7088	Complete	MZ	0	1
4839at7088	Complete	M14	0	1
4842at7088	Complete	M5	0	1
4845at7088	Complete	M7	0	1
4847at7088	Complete	M18	0	1
4848at7088	Complete	MZ	0	1
4849at7088	Complete	M10	0	1
4851at7088	Complete	M7	0	1
4854at7088	Complete	M4	0	1
4855at7088	Complete	M9	0	1
4858at7088	Complete	M15	0	1
4860at7088	Complete	M21	0	1
4864at7088	Complete	M9	0	1
4866at7088	Complete	MZ	0	1
4869at7088	Complete	M2	0	1
486at7088	Complete	M5	0	1
4870at7088	Complete	M8	0	1
4872at7088	Complete	M23	0	1
4877at7088	Complete	M12	0	1
4878at7088	Complete	M1	0	1
4880at7088	Complete	M6	0	1
4884at7088	Complete	M7	0	1
4887at7088	Complete	M2	0	1
4889at7088	Complete	M20	0	1
488at7088	Complete	M23	0	1
4891at7088	Complete	M9	0	1
4893at7088	Complete	M13	0	1
4894at7088	Complete	M17	0	1
4896at7088	Complete	M6	0	1
4899at7088	Complete	M1	0	1
489at7088	Complete	M17	0	1
48at7088	Complete	M20	0	1
4900at7088	Complete	M15	0	1
4908at7088	Complete	M12	0	1
490at7088	Complete	M4	0	1
4910at7088	Complete	M22	0	1
4915at7088	Complete	M18	0	1
4916at7088	Complete	M2	0	1
4918at7088	Complete	M7	0	1
4922at7088	Complete	M11	0	1
4923at7088	Complete	M11	0	1
4929at7088	Complete	M7	0	1
492at7088	Complete	M12	0	1
4930at7088	Complete	M7	0	1
4932at7088	Complete	M1	0	1
4934at7088	Complete	M3	0	1
4935at7088	Complete	M20	0	1
4936at7088	Complete	M12	0	1
4942at7088	Complete	M21	0	1
